sensor_id,day,week,time,temperature,humidity,light
Anw2bNFVHb,Saturday,3,19:05:45,26,85,678
Anw2bNFVHb,Saturday,3,20:00:20,26,85,712
Anw2bNFVHb,Saturday,3,21:05:34,26,82,705
Anw2bNFVHb,Saturday,3,22:04:35,26,74,707
Anw2bNFVHb,Saturday,3,23:01:52,27,73,733
Anw2bNFVHb,Sunday,3,00:05:21,24,67,817
Anw2bNFVHb,Sunday,3,01:05:57,23,74,805
Anw2bNFVHb,Sunday,3,02:02:15,23,82,773
Anw2bNFVHb,Sunday,3,03:00:13,20,85,739
Anw2bNFVHb,Sunday,3,04:05:58,20,82,767
Anw2bNFVHb,Sunday,3,05:00:30,23,77,797
Anw2bNFVHb,Sunday,3,06:01:19,26,68,829
Anw2bNFVHb,Sunday,3,07:02:31,27,66,857
Anw2bNFVHb,Sunday,3,08:01:38,28,73,895
Anw2bNFVHb,Sunday,3,09:01:39,30,80,851
Anw2bNFVHb,Sunday,3,10:00:04,30,73,819
Anw2bNFVHb,Sunday,3,11:02:49,30,68,771
Anw2bNFVHb,Sunday,3,12:05:48,30,68,764
Anw2bNFVHb,Sunday,3,13:02:52,30,75,802
Anw2bNFVHb,Sunday,3,14:01:46,30,76,836
Anw2bNFVHb,Sunday,3,15:05:42,30,85,855
Anw2bNFVHb,Sunday,3,16:03:08,28,85,872
Anw2bNFVHb,Sunday,3,17:04:24,25,76,874
Anw2bNFVHb,Sunday,3,18:04:53,23,83,851
Anw2bNFVHb,Sunday,3,19:01:36,21,85,823
Anw2bNFVHb,Sunday,3,20:02:58,24,79,806
Anw2bNFVHb,Sunday,3,21:03:31,26,76,803
Anw2bNFVHb,Sunday,3,22:03:58,26,76,769
Anw2bNFVHb,Sunday,3,23:00:45,27,76,777
Anw2bNFVHb,Monday,4,00:01:24,22,69,997
Anw2bNFVHb,Monday,4,01:01:49,24,65,985
Anw2bNFVHb,Monday,4,02:05:59,26,73,1000
Anw2bNFVHb,Monday,4,03:05:54,29,65,968
Anw2bNFVHb,Monday,4,04:04:32,30,75,929
Anw2bNFVHb,Monday,4,05:02:47,30,71,909
Anw2bNFVHb,Monday,4,06:01:37,30,69,921
Anw2bNFVHb,Monday,4,07:04:03,28,65,962
Anw2bNFVHb,Monday,4,08:03:32,28,72,956
Anw2bNFVHb,Monday,4,09:02:31,27,72,984
Anw2bNFVHb,Monday,4,10:04:38,27,79,945
Anw2bNFVHb,Monday,4,11:04:22,30,80,920
Anw2bNFVHb,Monday,4,12:04:30,30,85,887
Anw2bNFVHb,Monday,4,13:02:52,30,84,844
Anw2bNFVHb,Monday,4,14:01:18,30,79,863
Anw2bNFVHb,Monday,4,15:00:22,28,76,910
Anw2bNFVHb,Monday,4,16:04:50,27,70,946
Anw2bNFVHb,Monday,4,17:01:36,25,65,987
Anw2bNFVHb,Monday,4,18:02:38,22,74,1000
Anw2bNFVHb,Monday,4,19:00:32,23,74,993
Anw2bNFVHb,Monday,4,20:05:19,24,65,991
Anw2bNFVHb,Monday,4,21:05:34,25,65,983
Anw2bNFVHb,Monday,4,22:05:28,28,70,937
Anw2bNFVHb,Monday,4,23:01:20,30,79,906
Anw2bNFVHb,Tuesday,4,00:02:38,26,74,645
Anw2bNFVHb,Tuesday,4,01:03:14,28,66,615
Anw2bNFVHb,Tuesday,4,02:01:27,30,65,629
Anw2bNFVHb,Tuesday,4,03:01:15,30,75,665
Anw2bNFVHb,Tuesday,4,04:02:16,28,71,631
Anw2bNFVHb,Tuesday,4,05:03:29,26,70,600
Anw2bNFVHb,Tuesday,4,06:00:47,26,68,608
Anw2bNFVHb,Tuesday,4,07:00:20,26,65,622
Anw2bNFVHb,Tuesday,4,08:02:49,26,65,633
Anw2bNFVHb,Tuesday,4,09:01:00,27,72,675
Anw2bNFVHb,Tuesday,4,10:00:04,29,78,719
Anw2bNFVHb,Tuesday,4,11:00:38,26,81,691
Anw2bNFVHb,Tuesday,4,12:03:44,23,85,678
Anw2bNFVHb,Tuesday,4,13:02:21,21,77,670
Anw2bNFVHb,Tuesday,4,14:05:10,19,76,656
Anw2bNFVHb,Tuesday,4,15:02:58,17,76,608
Anw2bNFVHb,Tuesday,4,16:04:37,14,83,600
Anw2bNFVHb,Tuesday,4,17:01:46,15,85,650
Anw2bNFVHb,Tuesday,4,18:05:23,14,84,667
Anw2bNFVHb,Tuesday,4,19:00:40,13,77,712
Anw2bNFVHb,Tuesday,4,20:01:31,13,67,739
Anw2bNFVHb,Tuesday,4,21:00:16,13,71,721
Anw2bNFVHb,Tuesday,4,22:05:17,14,69,743
Anw2bNFVHb,Tuesday,4,23:00:01,17,65,776
Anw2bNFVHb,Wednesday,4,00:04:44,25,77,885
Anw2bNFVHb,Wednesday,4,01:00:45,26,76,892
Anw2bNFVHb,Wednesday,4,02:04:14,29,76,929
Anw2bNFVHb,Wednesday,4,03:00:39,30,76,927
Anw2bNFVHb,Wednesday,4,04:04:11,30,73,958
Anw2bNFVHb,Wednesday,4,05:05:56,29,76,1000
Anw2bNFVHb,Wednesday,4,06:03:26,26,78,992
Anw2bNFVHb,Wednesday,4,07:04:41,24,78,983
Anw2bNFVHb,Wednesday,4,08:05:35,23,84,956
Anw2bNFVHb,Wednesday,4,09:00:40,24,85,976
Anw2bNFVHb,Wednesday,4,10:00:05,24,76,1000
Anw2bNFVHb,Wednesday,4,11:02:09,27,75,967
Anw2bNFVHb,Wednesday,4,12:05:55,27,71,1000
Anw2bNFVHb,Wednesday,4,13:01:19,27,74,952
Anw2bNFVHb,Wednesday,4,14:02:41,25,83,951
Anw2bNFVHb,Wednesday,4,15:04:59,24,85,926
Anw2bNFVHb,Wednesday,4,16:00:16,26,80,926
Anw2bNFVHb,Wednesday,4,17:04:50,29,79,889
Anw2bNFVHb,Wednesday,4,18:05:53,30,85,855
Anw2bNFVHb,Wednesday,4,19:05:29,28,84,866
Anw2bNFVHb,Wednesday,4,20:01:39,28,78,868
Anw2bNFVHb,Wednesday,4,21:03:51,25,72,889
Anw2bNFVHb,Wednesday,4,22:05:37,24,80,918
Anw2bNFVHb,Wednesday,4,23:01:25,23,85,896
Anw2bNFVHb,Thursday,4,00:00:13,21,77,933
Anw2bNFVHb,Thursday,4,01:04:47,21,80,930
Anw2bNFVHb,Thursday,4,02:02:51,21,80,906
Anw2bNFVHb,Thursday,4,03:04:17,22,75,886
Anw2bNFVHb,Thursday,4,04:00:09,22,65,846
Anw2bNFVHb,Thursday,4,05:05:53,21,65,884
Anw2bNFVHb,Thursday,4,06:04:28,18,65,926
Anw2bNFVHb,Thursday,4,07:04:09,15,75,976
Anw2bNFVHb,Thursday,4,08:00:40,15,74,998
Anw2bNFVHb,Thursday,4,09:01:12,15,72,998
Anw2bNFVHb,Thursday,4,10:01:57,18,70,973
Anw2bNFVHb,Thursday,4,11:02:33,20,68,935
Anw2bNFVHb,Thursday,4,12:05:49,20,68,907
Anw2bNFVHb,Thursday,4,13:05:28,22,68,874
Anw2bNFVHb,Thursday,4,14:01:43,25,71,874
Anw2bNFVHb,Thursday,4,15:01:32,23,73,881
Anw2bNFVHb,Thursday,4,16:01:33,21,68,918
Anw2bNFVHb,Thursday,4,17:00:46,24,65,925
Anw2bNFVHb,Thursday,4,18:04:33,24,66,901
Anw2bNFVHb,Thursday,4,19:00:58,24,74,857
Anw2bNFVHb,Thursday,4,20:00:00,25,83,836
Anw2bNFVHb,Thursday,4,21:02:47,25,85,841
Anw2bNFVHb,Thursday,4,22:03:16,27,80,859
Anw2bNFVHb,Thursday,4,23:02:56,24,70,884
Anw2bNFVHb,Friday,4,00:03:53,29,66,675
Anw2bNFVHb,Friday,4,01:04:58,29,67,660
Anw2bNFVHb,Friday,4,02:03:47,30,76,613
Anw2bNFVHb,Friday,4,03:01:18,30,80,600
Anw2bNFVHb,Friday,4,04:05:13,27,73,623
Anw2bNFVHb,Friday,4,05:05:15,26,71,654
Anw2bNFVHb,Friday,4,06:00:22,23,66,638
Anw2bNFVHb,Friday,4,07:00:43,21,65,632
Anw2bNFVHb,Friday,4,08:00:33,19,73,645
Anw2bNFVHb,Friday,4,09:05:47,19,83,668
Anw2bNFVHb,Friday,4,10:00:28,19,85,710
Anw2bNFVHb,Friday,4,11:04:07,22,85,747
Anw2bNFVHb,Friday,4,12:03:28,21,79,752
Anw2bNFVHb,Friday,4,13:04:37,18,71,796
Anw2bNFVHb,Friday,4,14:02:28,16,69,781
Anw2bNFVHb,Friday,4,15:04:09,16,67,756
Anw2bNFVHb,Friday,4,16:01:56,17,73,718
Anw2bNFVHb,Friday,4,17:01:36,19,77,679
Anw2bNFVHb,Friday,4,18:01:16,17,85,645
Anw2bNFVHb,Friday,4,19:02:59,14,84,618
Anw2bNFVHb,Friday,4,20:01:41,14,82,637
Anw2bNFVHb,Friday,4,21:01:06,13,75,677
Anw2bNFVHb,Friday,4,22:03:05,13,67,685
Anw2bNFVHb,Friday,4,23:01:19,15,68,699
Anw2bNFVHb,Saturday,4,00:00:11,21,77,738
Anw2bNFVHb,Saturday,4,01:00:20,20,85,741
Anw2bNFVHb,Saturday,4,02:03:26,22,85,790
Anw2bNFVHb,Saturday,4,03:01:41,24,83,831
Anw2bNFVHb,Saturday,4,04:00:23,26,75,878
Anw2bNFVHb,Saturday,4,05:03:04,25,69,920
Anw2bNFVHb,Saturday,4,06:05:08,24,65,916
Anw2bNFVHb,Saturday,4,07:03:45,27,68,907
Anw2bNFVHb,Saturday,4,08:02:18,26,68,866
Anw2bNFVHb,Saturday,4,09:05:05,25,76,907
Anw2bNFVHb,Saturday,4,10:03:28,26,78,907
Anw2bNFVHb,Saturday,4,11:03:47,27,79,931
Anw2bNFVHb,Saturday,4,12:03:48,24,83,910
Anw2bNFVHb,Saturday,4,13:04:50,24,75,910
Anw2bNFVHb,Saturday,4,14:03:35,24,78,947
Anw2bNFVHb,Saturday,4,15:04:21,22,85,982
Anw2bNFVHb,Saturday,4,16:03:31,20,76,1000
Anw2bNFVHb,Saturday,4,17:04:13,17,73,952
Anw2bNFVHb,Saturday,4,18:05:47,20,75,917
Anw2bNFVHb,Saturday,4,19:04:36,22,83,897
Anw2bNFVHb,Saturday,4,20:03:55,19,85,906
Anw2bNFVHb,Saturday,4,21:01:33,19,80,943
Anw2bNFVHb,Saturday,4,22:04:45,17,76,993
Anw2bNFVHb,Saturday,4,23:01:57,17,69,1000
Anw2bNFVHb,Sunday,4,00:04:19,14,70,785
Anw2bNFVHb,Sunday,4,01:01:08,15,66,781
Anw2bNFVHb,Sunday,4,02:01:38,18,65,743
Anw2bNFVHb,Sunday,4,03:05:45,18,69,778
Anw2bNFVHb,Sunday,4,04:00:52,18,65,814
Anw2bNFVHb,Sunday,4,05:04:14,16,65,795
Anw2bNFVHb,Sunday,4,06:02:30,16,67,768
Anw2bNFVHb,Sunday,4,07:01:26,19,72,788
Anw2bNFVHb,Sunday,4,08:01:34,20,71,806
Anw2bNFVHb,Sunday,4,09:03:15,20,70,827
Anw2bNFVHb,Sunday,4,10:01:50,23,65,856
Anw2bNFVHb,Sunday,4,11:01:24,23,65,867
Anw2bNFVHb,Sunday,4,12:02:52,26,69,867
Anw2bNFVHb,Sunday,4,13:05:28,29,78,836
Anw2bNFVHb,Sunday,4,14:01:35,29,84,805
Anw2bNFVHb,Sunday,4,15:04:55,26,85,796
Anw2bNFVHb,Sunday,4,16:02:58,27,75,767
Anw2bNFVHb,Sunday,4,17:04:38,26,74,787
Anw2bNFVHb,Sunday,4,18:05:45,23,69,811
Anw2bNFVHb,Sunday,4,19:05:18,20,65,810
Anw2bNFVHb,Sunday,4,20:00:17,18,66,831
Anw2bNFVHb,Sunday,4,21:05:38,16,69,861
Anw2bNFVHb,Sunday,4,22:03:46,14,68,903
Anw2bNFVHb,Sunday,4,23:01:40,17,65,861
rtPGM4n80v,Monday,1,00:00:47,15,80,762
rtPGM4n80v,Monday,1,01:01:46,17,82,754
rtPGM4n80v,Monday,1,02:01:09,20,85,749
rtPGM4n80v,Monday,1,03:02:40,21,76,725
rtPGM4n80v,Monday,1,04:03:13,23,71,711
rtPGM4n80v,Monday,1,05:03:50,24,69,672
rtPGM4n80v,Monday,1,06:00:17,24,65,691
rtPGM4n80v,Monday,1,07:01:49,23,71,730
rtPGM4n80v,Monday,1,08:04:07,23,80,727
rtPGM4n80v,Monday,1,09:03:49,20,73,724
rtPGM4n80v,Monday,1,10:05:05,17,70,744
rtPGM4n80v,Monday,1,11:05:57,17,76,723
rtPGM4n80v,Monday,1,12:03:01,15,81,761
rtPGM4n80v,Monday,1,13:05:48,13,82,789
rtPGM4n80v,Monday,1,14:03:10,14,85,817
rtPGM4n80v,Monday,1,15:02:09,13,85,839
rtPGM4n80v,Monday,1,16:00:30,15,81,882
rtPGM4n80v,Monday,1,17:05:16,16,78,884
rtPGM4n80v,Monday,1,18:00:07,14,77,872
rtPGM4n80v,Monday,1,19:04:04,13,85,863
rtPGM4n80v,Monday,1,20:03:42,14,76,887
rtPGM4n80v,Monday,1,21:01:02,15,75,915
rtPGM4n80v,Monday,1,22:00:26,15,74,943
rtPGM4n80v,Monday,1,23:04:34,15,72,966
rtPGM4n80v,Tuesday,1,00:00:08,29,79,715
rtPGM4n80v,Tuesday,1,01:05:12,26,77,721
rtPGM4n80v,Tuesday,1,02:03:23,24,80,747
rtPGM4n80v,Tuesday,1,03:03:27,26,85,745
rtPGM4n80v,Tuesday,1,04:00:40,26,82,707
rtPGM4n80v,Tuesday,1,05:00:42,26,77,677
rtPGM4n80v,Tuesday,1,06:05:41,29,72,689
rtPGM4n80v,Tuesday,1,07:01:49,26,80,716
rtPGM4n80v,Tuesday,1,08:02:10,23,80,751
rtPGM4n80v,Tuesday,1,09:01:15,20,73,767
rtPGM4n80v,Tuesday,1,10:03:56,20,69,811
rtPGM4n80v,Tuesday,1,11:05:53,17,75,813
rtPGM4n80v,Tuesday,1,12:02:37,17,77,813
rtPGM4n80v,Tuesday,1,13:00:12,17,78,778
rtPGM4n80v,Tuesday,1,14:05:03,20,84,757
rtPGM4n80v,Tuesday,1,15:05:56,20,78,710
rtPGM4n80v,Tuesday,1,16:04:31,21,69,700
rtPGM4n80v,Tuesday,1,17:04:39,21,75,693
rtPGM4n80v,Tuesday,1,18:00:38,22,83,702
rtPGM4n80v,Tuesday,1,19:01:04,21,85,720
rtPGM4n80v,Tuesday,1,20:00:11,19,79,693
rtPGM4n80v,Tuesday,1,21:04:43,18,77,691
rtPGM4n80v,Tuesday,1,22:01:01,15,71,675
rtPGM4n80v,Tuesday,1,23:05:14,18,65,641
rtPGM4n80v,Wednesday,1,00:02:24,23,75,951
rtPGM4n80v,Wednesday,1,01:05:58,20,74,932
rtPGM4n80v,Wednesday,1,02:03:11,17,71,882
rtPGM4n80v,Wednesday,1,03:05:24,16,69,885
rtPGM4n80v,Wednesday,1,04:00:25,13,65,891
rtPGM4n80v,Wednesday,1,05:03:56,13,74,895
rtPGM4n80v,Wednesday,1,06:01:28,15,75,864
rtPGM4n80v,Wednesday,1,07:00:48,13,77,847
rtPGM4n80v,Wednesday,1,08:05:03,13,74,832
rtPGM4n80v,Wednesday,1,09:05:13,14,65,822
rtPGM4n80v,Wednesday,1,10:00:20,13,65,858
rtPGM4n80v,Wednesday,1,11:04:20,15,65,883
rtPGM4n80v,Wednesday,1,12:04:15,16,66,907
rtPGM4n80v,Wednesday,1,13:01:02,16,73,944
rtPGM4n80v,Wednesday,1,14:03:11,14,74,986
rtPGM4n80v,Wednesday,1,15:02:14,14,82,953
rtPGM4n80v,Wednesday,1,16:02:30,17,85,988
rtPGM4n80v,Wednesday,1,17:03:43,18,85,1000
rtPGM4n80v,Wednesday,1,18:00:37,16,83,975
rtPGM4n80v,Wednesday,1,19:04:19,16,74,1000
rtPGM4n80v,Wednesday,1,20:05:24,18,67,962
rtPGM4n80v,Wednesday,1,21:02:58,20,67,937
rtPGM4n80v,Wednesday,1,22:05:44,21,65,888
rtPGM4n80v,Wednesday,1,23:05:39,22,70,860
rtPGM4n80v,Thursday,1,00:03:29,17,85,603
rtPGM4n80v,Thursday,1,01:03:58,17,76,615
rtPGM4n80v,Thursday,1,02:03:00,16,66,651
rtPGM4n80v,Thursday,1,03:05:09,14,65,665
rtPGM4n80v,Thursday,1,04:01:19,14,74,701
rtPGM4n80v,Thursday,1,05:05:46,15,77,663
rtPGM4n80v,Thursday,1,06:00:07,16,78,649
rtPGM4n80v,Thursday,1,07:02:20,19,81,613
rtPGM4n80v,Thursday,1,08:02:47,18,81,600
rtPGM4n80v,Thursday,1,09:01:14,18,77,634
rtPGM4n80v,Thursday,1,10:02:44,17,67,676
rtPGM4n80v,Thursday,1,11:03:16,18,65,712
rtPGM4n80v,Thursday,1,12:02:07,20,68,696
rtPGM4n80v,Thursday,1,13:04:40,20,75,662
rtPGM4n80v,Thursday,1,14:02:55,20,79,650
rtPGM4n80v,Thursday,1,15:02:32,18,79,663
rtPGM4n80v,Thursday,1,16:01:19,16,73,710
rtPGM4n80v,Thursday,1,17:02:20,13,71,714
rtPGM4n80v,Thursday,1,18:05:50,15,70,727
rtPGM4n80v,Thursday,1,19:03:53,17,68,711
rtPGM4n80v,Thursday,1,20:01:14,20,65,698
rtPGM4n80v,Thursday,1,21:00:54,19,68,678
rtPGM4n80v,Thursday,1,22:00:46,20,74,676
rtPGM4n80v,Thursday,1,23:05:03,21,83,659
rtPGM4n80v,Friday,1,00:05:21,25,72,957
rtPGM4n80v,Friday,1,01:05:07,25,67,1000
rtPGM4n80v,Friday,1,02:00:20,25,75,955
rtPGM4n80v,Friday,1,03:04:59,27,71,941
rtPGM4n80v,Friday,1,04:01:07,25,80,899
rtPGM4n80v,Friday,1,05:00:24,23,85,901
rtPGM4n80v,Friday,1,06:05:48,23,81,925
rtPGM4n80v,Friday,1,07:02:23,21,81,952
rtPGM4n80v,Friday,1,08:01:02,19,85,984
rtPGM4n80v,Friday,1,09:03:05,22,76,1000
rtPGM4n80v,Friday,1,10:00:06,25,76,956
rtPGM4n80v,Friday,1,11:05:04,25,68,936
rtPGM4n80v,Friday,1,12:05:04,26,66,903
rtPGM4n80v,Friday,1,13:00:56,26,65,897
rtPGM4n80v,Friday,1,14:02:00,29,75,935
rtPGM4n80v,Friday,1,15:03:09,28,85,977
rtPGM4n80v,Friday,1,16:00:24,25,85,995
rtPGM4n80v,Friday,1,17:00:52,23,85,1000
rtPGM4n80v,Friday,1,18:02:59,22,76,988
rtPGM4n80v,Friday,1,19:01:59,23,85,942
rtPGM4n80v,Friday,1,20:04:22,25,85,948
rtPGM4n80v,Friday,1,21:05:29,25,85,902
rtPGM4n80v,Friday,1,22:05:28,22,85,888
rtPGM4n80v,Friday,1,23:03:28,22,83,841
rtPGM4n80v,Saturday,1,00:03:22,26,68,631
rtPGM4n80v,Saturday,1,01:02:21,27,65,656
rtPGM4n80v,Saturday,1,02:01:42,30,69,661
rtPGM4n80v,Saturday,1,03:00:24,30,74,705
rtPGM4n80v,Saturday,1,04:02:08,30,74,722
rtPGM4n80v,Saturday,1,05:00:45,29,72,686
rtPGM4n80v,Saturday,1,06:03:04,28,69,669
rtPGM4n80v,Saturday,1,07:05:45,25,65,627
rtPGM4n80v,Saturday,1,08:00:05,26,66,610
rtPGM4n80v,Saturday,1,09:00:32,27,70,600
rtPGM4n80v,Saturday,1,10:03:56,28,78,604
rtPGM4n80v,Saturday,1,11:01:07,28,81,600
rtPGM4n80v,Saturday,1,12:04:43,30,73,612
rtPGM4n80v,Saturday,1,13:04:36,29,65,603
rtPGM4n80v,Saturday,1,14:00:34,29,68,631
rtPGM4n80v,Saturday,1,15:01:34,28,74,638
rtPGM4n80v,Saturday,1,16:02:24,28,65,656
rtPGM4n80v,Saturday,1,17:00:13,30,72,659
rtPGM4n80v,Saturday,1,18:00:34,28,81,665
rtPGM4n80v,Saturday,1,19:03:08,28,85,632
rtPGM4n80v,Saturday,1,20:01:03,26,85,681
rtPGM4n80v,Saturday,1,21:01:19,24,85,713
rtPGM4n80v,Saturday,1,22:00:20,23,84,756
rtPGM4n80v,Saturday,1,23:05:02,24,76,806
rtPGM4n80v,Sunday,1,00:04:36,21,84,666
rtPGM4n80v,Sunday,1,01:05:54,24,79,669
rtPGM4n80v,Sunday,1,02:05:47,27,69,682
rtPGM4n80v,Sunday,1,03:00:12,27,65,712
rtPGM4n80v,Sunday,1,04:01:41,30,66,753
rtPGM4n80v,Sunday,1,05:05:09,30,69,772
rtPGM4n80v,Sunday,1,06:00:05,30,78,752
rtPGM4n80v,Sunday,1,07:02:33,27,68,721
rtPGM4n80v,Sunday,1,08:02:22,25,67,675
rtPGM4n80v,Sunday,1,09:04:57,25,69,635
rtPGM4n80v,Sunday,1,10:04:11,25,77,666
rtPGM4n80v,Sunday,1,11:01:10,24,85,697
rtPGM4n80v,Sunday,1,12:01:57,27,81,697
rtPGM4n80v,Sunday,1,13:00:26,27,81,735
rtPGM4n80v,Sunday,1,14:05:18,28,78,755
rtPGM4n80v,Sunday,1,15:05:57,26,75,788
rtPGM4n80v,Sunday,1,16:02:20,25,71,808
rtPGM4n80v,Sunday,1,17:02:17,24,65,770
rtPGM4n80v,Sunday,1,18:03:28,22,75,734
rtPGM4n80v,Sunday,1,19:05:16,25,78,716
rtPGM4n80v,Sunday,1,20:01:49,25,85,707
rtPGM4n80v,Sunday,1,21:04:30,27,80,753
rtPGM4n80v,Sunday,1,22:05:28,28,75,786
rtPGM4n80v,Sunday,1,23:00:55,30,66,753
rtPGM4n80v,Monday,2,00:01:20,28,70,915
rtPGM4n80v,Monday,2,01:04:56,30,70,921
rtPGM4n80v,Monday,2,02:00:35,29,69,924
rtPGM4n80v,Monday,2,03:04:12,29,65,974
rtPGM4n80v,Monday,2,04:02:51,26,74,978
rtPGM4n80v,Monday,2,05:02:05,28,80,932
rtPGM4n80v,Monday,2,06:05:18,28,78,916
rtPGM4n80v,Monday,2,07:02:00,29,69,867
rtPGM4n80v,Monday,2,08:04:42,30,65,823
rtPGM4n80v,Monday,2,09:00:18,30,75,814
rtPGM4n80v,Monday,2,10:05:46,30,84,802
rtPGM4n80v,Monday,2,11:04:04,28,85,844
rtPGM4n80v,Monday,2,12:01:34,25,82,885
rtPGM4n80v,Monday,2,13:04:33,24,82,914
rtPGM4n80v,Monday,2,14:05:31,21,81,869
rtPGM4n80v,Monday,2,15:05:13,20,74,865
rtPGM4n80v,Monday,2,16:04:00,23,66,858
rtPGM4n80v,Monday,2,17:01:30,26,75,845
rtPGM4n80v,Monday,2,18:02:03,26,79,802
rtPGM4n80v,Monday,2,19:00:18,23,82,813
rtPGM4n80v,Monday,2,20:05:06,23,80,768
rtPGM4n80v,Monday,2,21:05:04,20,70,755
rtPGM4n80v,Monday,2,22:01:22,19,69,714
rtPGM4n80v,Monday,2,23:04:30,18,65,694
rtPGM4n80v,Tuesday,2,00:00:34,29,78,875
rtPGM4n80v,Tuesday,2,01:02:29,29,82,907
rtPGM4n80v,Tuesday,2,02:00:22,27,81,938
rtPGM4n80v,Tuesday,2,03:00:06,27,74,941
rtPGM4n80v,Tuesday,2,04:02:47,25,72,952
rtPGM4n80v,Tuesday,2,05:03:58,25,65,974
rtPGM4n80v,Tuesday,2,06:02:53,24,65,1000
rtPGM4n80v,Tuesday,2,07:01:21,24,74,975
rtPGM4n80v,Tuesday,2,08:04:27,24,78,975
rtPGM4n80v,Tuesday,2,09:04:16,24,85,1000
rtPGM4n80v,Tuesday,2,10:01:56,25,80,961
rtPGM4n80v,Tuesday,2,11:04:18,27,74,949
rtPGM4n80v,Tuesday,2,12:04:57,30,66,908
rtPGM4n80v,Tuesday,2,13:03:43,30,65,880
rtPGM4n80v,Tuesday,2,14:04:11,27,67,846
rtPGM4n80v,Tuesday,2,15:05:58,24,70,882
rtPGM4n80v,Tuesday,2,16:01:22,21,74,913
rtPGM4n80v,Tuesday,2,17:05:14,18,84,954
rtPGM4n80v,Tuesday,2,18:05:44,16,85,948
rtPGM4n80v,Tuesday,2,19:03:17,14,85,962
rtPGM4n80v,Tuesday,2,20:01:35,16,85,1000
rtPGM4n80v,Tuesday,2,21:05:48,17,80,966
rtPGM4n80v,Tuesday,2,22:00:22,18,77,952
rtPGM4n80v,Tuesday,2,23:01:47,19,69,918
rtPGM4n80v,Wednesday,2,00:00:12,13,77,860
rtPGM4n80v,Wednesday,2,01:02:58,13,82,827
rtPGM4n80v,Wednesday,2,02:04:59,15,82,789
rtPGM4n80v,Wednesday,2,03:01:11,18,85,756
rtPGM4n80v,Wednesday,2,04:04:32,21,78,732
rtPGM4n80v,Wednesday,2,05:04:19,24,70,691
rtPGM4n80v,Wednesday,2,06:03:55,24,66,693
rtPGM4n80v,Wednesday,2,07:01:02,25,65,657
rtPGM4n80v,Wednesday,2,08:04:28,22,68,624
rtPGM4n80v,Wednesday,2,09:03:34,20,77,660
rtPGM4n80v,Wednesday,2,10:01:16,17,84,641
rtPGM4n80v,Wednesday,2,11:02:53,18,83,629
rtPGM4n80v,Wednesday,2,12:04:59,19,73,622
rtPGM4n80v,Wednesday,2,13:02:23,21,72,600
rtPGM4n80v,Wednesday,2,14:00:05,19,68,614
rtPGM4n80v,Wednesday,2,15:00:05,17,66,600
rtPGM4n80v,Wednesday,2,16:05:15,17,65,604
rtPGM4n80v,Wednesday,2,17:04:52,20,71,654
rtPGM4n80v,Wednesday,2,18:00:49,18,66,684
rtPGM4n80v,Wednesday,2,19:01:44,17,71,690
rtPGM4n80v,Wednesday,2,20:03:47,14,73,697
rtPGM4n80v,Wednesday,2,21:00:07,13,75,664
rtPGM4n80v,Wednesday,2,22:01:24,15,76,643
rtPGM4n80v,Wednesday,2,23:02:11,15,78,624
rtPGM4n80v,Thursday,2,00:01:10,14,71,903
rtPGM4n80v,Thursday,2,01:03:40,14,71,910
rtPGM4n80v,Thursday,2,02:04:40,13,67,949
rtPGM4n80v,Thursday,2,03:05:08,14,70,993
rtPGM4n80v,Thursday,2,04:04:48,14,68,1000
rtPGM4n80v,Thursday,2,05:02:40,14,66,958
rtPGM4n80v,Thursday,2,06:04:48,13,65,947
rtPGM4n80v,Thursday,2,07:02:25,13,72,930
rtPGM4n80v,Thursday,2,08:00:20,15,81,930
rtPGM4n80v,Thursday,2,09:05:41,16,85,980
rtPGM4n80v,Thursday,2,10:04:57,16,81,991
rtPGM4n80v,Thursday,2,11:05:54,15,79,1000
rtPGM4n80v,Thursday,2,12:00:05,13,72,955
rtPGM4n80v,Thursday,2,13:00:45,13,67,922
rtPGM4n80v,Thursday,2,14:03:51,16,70,889
rtPGM4n80v,Thursday,2,15:04:07,16,75,869
rtPGM4n80v,Thursday,2,16:02:51,13,83,838
rtPGM4n80v,Thursday,2,17:02:02,13,85,792
rtPGM4n80v,Thursday,2,18:01:31,13,82,799
rtPGM4n80v,Thursday,2,19:03:06,15,85,751
rtPGM4n80v,Thursday,2,20:02:29,16,76,783
rtPGM4n80v,Thursday,2,21:03:52,18,71,830
rtPGM4n80v,Thursday,2,22:04:17,21,65,839
rtPGM4n80v,Thursday,2,23:05:17,22,68,864
rtPGM4n80v,Friday,2,00:01:17,14,80,710
rtPGM4n80v,Friday,2,01:00:18,13,85,671
rtPGM4n80v,Friday,2,02:00:14,13,85,684
rtPGM4n80v,Friday,2,03:01:11,16,76,707
rtPGM4n80v,Friday,2,04:03:22,18,68,718
rtPGM4n80v,Friday,2,05:04:29,18,65,758
rtPGM4n80v,Friday,2,06:00:23,17,67,743
rtPGM4n80v,Friday,2,07:03:17,16,72,708
rtPGM4n80v,Friday,2,08:01:03,15,82,678
rtPGM4n80v,Friday,2,09:03:22,13,85,682
rtPGM4n80v,Friday,2,10:04:18,13,78,714
rtPGM4n80v,Friday,2,11:03:39,15,74,733
rtPGM4n80v,Friday,2,12:01:29,15,68,691
